"","F4_GI_1","F4_GI_2","F4_GI_3","F4_GI_4","F4_HG_1","F4_HG_2","F4_HG_3","F4_STOM","F5_GI_1","F5_GI_2","F5_GI_3","F5_GI_4","F5_HG_1","F5_HG_2","F5_HG_3","F5_STOM","F6_GI_1","F6_GI_4","F6_HG_1","F6_HG_2","F6_HG_3","F7_GI_2","F7_GI_3","F7_GI_4","F7_HG_1","F7_HG_2","F7_HG_3","F7_STOM","F8_GI_1","F8_GI_2","F8_GI_4","F8_HG_1","F8_HG_2","F8_HG_3","F8_STOM"
"210",-0.364085928956483,0.242711389593235,0.141674491193379,-0.731160456822252,-0.68307114130068,-0.707304437797411,0.392100833407676,-0.411280787585925,-0.694314963969312,0.168594995525844,0.0435379029729835,0.488644041423321,-0.603579124716623,-0.624849977156404,-0.504126505672453,-0.394333649838907,-0.659453391562235,0.968279175563676,-0.530203752922843,0.278172785133327,-0.500355084670718,-0.409834447557842,0.0357429564387615,-0.0377794613602129,-0.564701638263581,-0.646064794340261,-0.700768165864812,-0.374333555724361,-0.787887890235552,0.104360492280048,-0.0345892986485738,-0.562599667864079,-0.509478176054185,-0.491631967722431,-0.420483236460867
"213",-0.273309519195394,-0.337613246921025,-0.790627753503244,-0.731160456822252,0.245608198352776,-0.0324456388828956,0.0585164539423649,-0.411280787585925,-0.307428527030271,-0.667340797078738,-0.713863977701001,0.0764107216791263,-0.603579124716623,0.147815523781244,-0.504126505672453,-0.394333649838907,0.332553212468924,0.778727268965659,1.33863235658962,1.9524786895341,1.64527464915003,-0.216047578679355,0.0761859877880088,0.590803892918976,0.210466146530042,0.698745418635583,0.977625298064564,-0.374333555724361,-0.261137790952434,-0.000864848524986533,0.465357480961991,0.824181475804916,0.685794050893056,1.59800264290494,-0.420483236460867
"215",-0.522850277947921,-0.315929069321086,-0.235926964139585,0.146325669374504,0.349923947736257,0.319707584098546,0.382971986515524,-0.411280787585925,-0.694314963969312,-0.114799626111233,-0.317923631265661,0.869727024451197,1.48291166411918,1.56173474448173,1.34776311069498,-0.394333649838907,-0.659453391562235,-0.662737209786282,-0.530203752922843,-0.542469809986012,-0.500355084670718,-0.758640117417196,-0.807651312530737,-0.80415941247154,-0.564701638263581,-0.646064794340261,-0.700768165864812,-0.374333555724361,-0.787887890235552,-0.757669631024462,0.0427821805914137,0.315444832416234,0.14749356679715,-0.491631967722431,-0.420483236460867
"220",-0.821755848752037,-0.733481900021906,-0.790627753503244,-0.731160456822252,1.40237944396021,0.604373791653691,1.42834879806906,-0.411280787585925,-0.694314963969312,-0.667340797078738,-0.713863977701001,-0.649581605845358,1.52030835591696,1.79712767675364,0.726518147476746,-0.394333649838907,-0.245312891636397,0.378686690778404,1.25095730756835,1.69095775665948,2.1641740723357,-0.758640117417196,-0.807651312530737,-0.80415941247154,-0.564701638263581,-0.646064794340261,-0.700768165864812,-0.374333555724361,-0.787887890235552,-0.757669631024462,0.187190015845992,0.675625160199885,0.867044418114912,0.739350296451485,-0.420483236460867
"233",-0.821755848752037,-0.733481900021906,-0.790627753503244,-0.731160456822252,0.211366251251856,0.358834244388757,-0.629984213818269,-0.411280787585925,-0.694314963969312,-0.667340797078738,-0.713863977701001,-0.649581605845358,0.359707553409079,0.371727581396913,-0.504126505672453,-0.394333649838907,-0.659453391562235,-0.662737209786282,-0.530203752922843,-0.542469809986012,-0.500355084670718,-0.758640117417196,-0.807651312530737,-0.80415941247154,-0.564701638263581,0.529570186310196,0.886578826408575,-0.374333555724361,-0.168951321192028,-0.757669631024462,-0.720914073669311,0.403750915500272,0.490237939690088,-0.491631967722431,-0.420483236460867
"245",-0.443300535752757,-0.213308386962913,-0.790627753503244,-0.731160456822252,2.42355177277668,1.4744251243534,2.45128483191517,-0.411280787585925,-0.694314963969312,-0.667340797078738,-0.713863977701001,-0.649581605845358,0.825437454360673,0.908828088896744,0.997495618674423,-0.394333649838907,-0.659453391562235,0.331003041865424,-0.530203752922843,-0.542469809986012,-0.500355084670718,0.214147127585416,0.0435991359187449,0.495694506770131,0.891727239009792,1.78181710406382,1.85315152470034,-0.374333555724361,-0.505015989396388,-0.757669631024462,-0.274644490144048,-0.562599667864079,0.255196385164103,0.110788505824957,-0.420483236460867
"246",0.172319866161282,1.12979004522872,1.30861120966154,1.71875847347764,0.968961339967773,1.653991179077,0.406890655586917,-0.411280787585925,0.170172054472801,2.52475255717968,2.34186933592055,2.11434203768176,0.907580470434797,0.307273106210632,-0.504126505672453,-0.394333649838907,0.491440311496048,0.754440993478099,-0.530203752922843,-0.542469809986012,-0.500355084670718,1.00558996005178,1.47379473562636,0.922225352973293,-0.564701638263581,-0.646064794340261,-0.700768165864812,-0.374333555724361,0.0303683029598881,0.830771030510205,-0.720914073669311,-0.562599667864079,-0.509478176054185,-0.491631967722431,-0.420483236460867
"249",0.182850035520522,0.95077909455827,1.14837912512516,0.978668619792338,-0.68307114130068,-0.707304437797411,-0.629984213818269,-0.411280787585925,-0.491394435122285,0.517878180470812,0.936114814038999,0.539999045815642,-0.603579124716623,-0.624849977156404,0.576128329766524,-0.394333649838907,1.7335441759323,1.27833295242423,-0.530203752922843,-0.542469809986012,0.114029700573374,0.539734666865781,0.928356265709209,1.29510845923957,2.01282064458783,-0.646064794340261,1.73786103723534,-0.374333555724361,-0.15254128549557,0.0805220970383125,0.410525515768001,-0.562599667864079,-0.509478176054185,-0.491631967722431,-0.420483236460867
"261",-0.821755848752037,0.519382690429789,0.572149441726529,-0.731160456822252,-0.68307114130068,-0.707304437797411,-0.629984213818269,-0.411280787585925,-0.288454285556318,0.803750877464658,0.556881856713867,-0.649581605845358,-0.603579124716623,-0.624849977156404,-0.504126505672453,-0.394333649838907,-0.659453391562235,-0.00651032420434069,-0.530203752922843,-0.542469809986012,-0.500355084670718,-0.758640117417196,-0.208721134499822,-0.80415941247154,-0.564701638263581,-0.646064794340261,-0.700768165864812,-0.374333555724361,-0.16256666912061,0.842511586301824,-0.720914073669311,-0.562599667864079,-0.509478176054185,-0.491631967722431,-0.420483236460867
"267",-0.821755848752037,-0.733481900021906,-0.790627753503244,-0.731160456822252,-0.68307114130068,-0.707304437797411,-0.629984213818269,1.66324262530752,-0.0404250765423497,-0.667340797078738,-0.160161275802227,-0.649581605845358,-0.603579124716623,-0.624849977156404,-0.504126505672453,1.97643885452462,-0.659453391562235,0.115884172603465,-0.530203752922843,-0.542469809986012,-0.500355084670718,-0.528350420672634,-0.18335602582687,0.29027881625163,-0.564701638263581,0.727517472167335,0.600294417509479,1.55569884385416,-0.393870948803722,-0.757669631024462,-0.720914073669311,-0.562599667864079,-0.509478176054185,-0.491631967722431,1.75117840899815
"296",-0.281281898236074,-0.0133867919716234,-0.416671077550715,-0.175884756951182,0.360008850941195,-0.707304437797411,0.466206589708002,2.16025654089459,0.169770133758137,0.0866569134878851,-0.713863977701001,0.248447223316488,1.44238422800187,1.26439948972356,1.25856488162414,2.59927319003263,-0.659453391562235,-0.662737209786282,-0.530203752922843,-0.542469809986012,-0.500355084670718,-0.758640117417196,-0.807651312530737,-0.80415941247154,-0.564701638263581,-0.646064794340261,-0.700768165864812,-0.374333555724361,-0.787887890235552,-0.757669631024462,-0.720914073669311,-0.562599667864079,-0.509478176054185,-0.491631967722431,1.82568750934849
"335",-0.821755848752037,-0.25152043328797,-0.790627753503244,-0.731160456822252,-0.68307114130068,-0.707304437797411,-0.629984213818269,-0.411280787585925,-0.694314963969312,-0.667340797078738,-0.713863977701001,-0.649581605845358,-0.603579124716623,-0.624849977156404,-0.504126505672453,-0.394333649838907,-0.0038565368104584,-0.662737209786282,-0.530203752922843,-0.542469809986012,-0.500355084670718,-0.216589074208353,-0.807651312530737,-0.80415941247154,-0.564701638263581,-0.646064794340261,-0.700768165864812,-0.374333555724361,-0.787887890235552,-0.0885416096411584,-0.720914073669311,-0.562599667864079,-0.509478176054185,-0.491631967722431,-0.420483236460867
"344",-0.821755848752037,-0.733481900021906,-0.445696904785754,-0.253161293012255,-0.68307114130068,-0.707304437797411,-0.629984213818269,0.195130147701443,-0.478016536441678,-0.359116533183341,-0.199914302424257,-0.649581605845358,-0.603579124716623,-0.624849977156404,-0.504126505672453,0.304855514328192,-0.659453391562235,-0.662737209786282,-0.530203752922843,-0.542469809986012,-0.500355084670718,-0.551299339526804,-0.469657480851421,-0.402176168720108,-0.154161331421863,-0.280363223501136,0.584216866162604,2.07502785909826,-0.295166905447143,-0.371595254341444,-0.140329865963069,-0.562599667864079,-0.509478176054185,-0.491631967722431,1.99148324386819
"346",0.419084760373674,1.85570832696629,0.713108575268052,0.489712707157852,-0.68307114130068,-0.707304437797411,-0.629984213818269,-0.411280787585925,-0.420659422495103,0.382202106140528,0.455480156950563,-0.649581605845358,-0.603579124716623,-0.624849977156404,-0.504126505672453,-0.394333649838907,0.940188540799888,-0.662737209786282,-0.530203752922843,-0.542469809986012,-0.500355084670718,0.163226457636648,0.598224616747746,0.61951733670547,0.97742156733396,0.861935250450336,0.451919006017259,-0.374333555724361,0.127328944296361,-0.201064443142051,-0.720914073669311,-0.562599667864079,-0.509478176054185,-0.491631967722431,-0.420483236460867
"349",-0.821755848752037,-0.733481900021906,-0.790627753503244,-0.731160456822252,-0.68307114130068,-0.707304437797411,-0.629984213818269,1.12498729334141,-0.0916230029490882,-0.667340797078738,-0.713863977701001,-0.649581605845358,-0.603579124716623,-0.624849977156404,-0.504126505672453,1.43814979981192,-0.659453391562235,0.147544960112142,-0.530203752922843,-0.542469809986012,-0.500355084670718,-0.758640117417196,-0.134257753098071,0.047508228284668,0.221381324873233,0.224019407077747,0.812291685007847,1.53293519476401,-0.406875465718602,-0.757669631024462,-0.720914073669311,-0.562599667864079,-0.509478176054185,-0.491631967722431,2.06681531827549
"354",-0.821755848752037,-0.733481900021906,-0.790627753503244,-0.731160456822252,-0.68307114130068,-0.707304437797411,-0.629984213818269,-0.411280787585925,-0.343492418949913,-0.667340797078738,-0.713863977701001,-0.649581605845358,-0.603579124716623,-0.624849977156404,-0.504126505672453,0.990253161132623,-0.659453391562235,-0.662737209786282,-0.530203752922843,-0.542469809986012,-0.500355084670718,-0.758640117417196,-0.168002017208777,0.202516062788488,-0.564701638263581,-0.181390397065114,0.0298342121450371,1.2784119907944,-0.229689808117663,-0.757669631024462,-0.720914073669311,-0.562599667864079,-0.509478176054185,-0.491631967722431,2.12895383810232
"373",0.172560162156437,-0.124915610477052,0.251191451650392,0.211298392845941,-0.68307114130068,-0.707304437797411,-0.629984213818269,-0.411280787585925,-0.35429806922027,0.168559315414643,0.168179933528465,-0.649581605845358,-0.603579124716623,-0.624849977156404,-0.504126505672453,-0.394333649838907,0.0349710628388512,-0.662737209786282,-0.530203752922843,-0.542469809986012,-0.500355084670718,-0.0819240499123725,-0.238091825747181,0.135664251057703,0.402484755556008,0.368743850527126,0.210860915697109,-0.374333555724361,-0.297601694461133,-0.130704649099961,-0.04262635673506,-0.562599667864079,-0.509478176054185,-0.491631967722431,-0.420483236460867
"376",-0.148230717848019,0.0096563407808417,0.112950714433354,0.241990525811919,-0.68307114130068,-0.707304437797411,-0.629984213818269,-0.411280787585925,-0.694314963969312,0.381972688719511,0.329873508846997,0.297459057360889,-0.603579124716623,-0.624849977156404,-0.504126505672453,-0.394333649838907,-0.0859967707676691,-0.662737209786282,-0.530203752922843,-0.542469809986012,-0.500355084670718,-0.404024979912864,-0.314353296828502,-0.143273957882787,0.0614737209309455,-0.646064794340261,-0.700768165864812,-0.374333555724361,-0.49600783237875,-0.252663599754001,-0.720914073669311,-0.562599667864079,-0.509478176054185,-0.491631967722431,-0.420483236460867
"390",-0.541299394551341,-0.733481900021906,-0.327345742148194,-0.731160456822252,-0.68307114130068,-0.707304437797411,-0.629984213818269,-0.411280787585925,-0.694314963969312,-0.667340797078738,-0.128059345863729,-0.649581605845358,-0.603579124716623,-0.624849977156404,-0.504126505672453,-0.394333649838907,-0.659453391562235,-0.662737209786282,-0.530203752922843,-0.542469809986012,-0.500355084670718,-0.464304445187469,-0.238939646856629,-0.242042863016435,-0.564701638263581,-0.102388831495407,-0.700768165864812,-0.374333555724361,-0.385288076584145,-0.367778791123316,-0.720914073669311,-0.562599667864079,-0.509478176054185,-0.491631967722431,-0.420483236460867
"395",-0.106458120170075,-0.334281041656129,-0.199283924994267,-0.0751527296773982,-0.68307114130068,-0.707304437797411,-0.629984213818269,-0.411280787585925,-0.00183725696283988,-0.147447208087739,-0.114251394238171,-0.649581605845358,-0.603579124716623,-0.624849977156404,-0.504126505672453,-0.394333649838907,-0.153594875270325,-0.662737209786282,-0.530203752922843,-0.542469809986012,-0.500355084670718,-0.0947052545124817,-0.130727056088701,-0.0809076612644937,0.112962984128133,0.00410342757184784,-0.10000434153865,-0.374333555724361,-0.114556164309653,-0.121818219084405,-0.720914073669311,-0.562599667864079,-0.509478176054185,-0.491631967722431,-0.420483236460867
"401",-0.488758599824511,-0.733481900021906,-0.790627753503244,-0.345182117570478,-0.68307114130068,-0.707304437797411,-0.629984213818269,0.51207992480164,-0.143248222240741,-0.667340797078738,-0.713863977701001,-0.649581605845358,-0.603579124716623,-0.624849977156404,-0.504126505672453,0.487486855362621,-0.659453391562235,-0.662737209786282,-0.530203752922843,-0.542469809986012,-0.500355084670718,-0.479775704577808,0.128216565668688,0.548913618505261,0.352876157611201,0.738067116635166,0.435972532978649,1.18810081458712,-0.166997652143325,-0.757669631024462,-0.0794994077905531,-0.562599667864079,-0.509478176054185,-0.491631967722431,1.37639051826453
"418",-0.194157316296596,-0.293807163301179,-0.0970862454800317,0.0745432734764574,-0.68307114130068,-0.707304437797411,-0.629984213818269,-0.411280787585925,-0.346484349628282,-0.667340797078738,-0.713863977701001,-0.649581605845358,-0.603579124716623,-0.624849977156404,-0.504126505672453,-0.394333649838907,-0.659453391562235,-0.662737209786282,-0.530203752922843,-0.542469809986012,-0.500355084670718,-0.281500318813155,-0.00213087004966543,0.162146062280214,0.0741921195773551,0.144999753657629,-0.700768165864812,-0.374333555724361,-0.338303741937322,-0.219687509194448,0.0244514503355829,-0.562599667864079,-0.509478176054185,-0.491631967722431,-0.420483236460867
"431",-0.821755848752037,-0.733481900021906,-0.790627753503244,-0.731160456822252,-0.68307114130068,-0.707304437797411,-0.629984213818269,0.821261841393264,-0.694314963969312,-0.667340797078738,-0.713863977701001,-0.649581605845358,-0.603579124716623,-0.624849977156404,-0.504126505672453,1.2309205021673,-0.659453391562235,-0.662737209786282,-0.530203752922843,-0.542469809986012,-0.500355084670718,-0.460814527991285,-0.328496687599942,-0.427228369714007,-0.564701638263581,-0.646064794340261,-0.700768165864812,0.760057558955223,-0.165792078907986,-0.757669631024462,-0.0572229129195609,-0.562599667864079,-0.509478176054185,-0.491631967722431,-0.420483236460867
"433",-0.821755848752037,-0.733481900021906,-0.790627753503244,-0.731160456822252,-0.68307114130068,-0.707304437797411,-0.629984213818269,1.3085552986891,-0.323599273109936,-0.667340797078738,-0.713863977701001,-0.649581605845358,-0.603579124716623,-0.624849977156404,-0.504126505672453,2.58968447196932,-0.659453391562235,-0.662737209786282,-0.530203752922843,-0.542469809986012,-0.500355084670718,-0.758640117417196,-0.512079052796145,-0.25504541455261,-0.564701638263581,-0.0255045725335061,-0.700768165864812,-0.374333555724361,-0.472220410629466,-0.757669631024462,-0.720914073669311,-0.562599667864079,-0.509478176054185,-0.491631967722431,1.19712153280102
"443",-0.821755848752037,-0.733481900021906,-0.790627753503244,-0.731160456822252,-0.68307114130068,-0.707304437797411,-0.629984213818269,0.212901652365638,-0.694314963969312,-0.667340797078738,-0.713863977701001,-0.649581605845358,-0.603579124716623,-0.624849977156404,-0.504126505672453,0.0361049549786316,-0.659453391562235,-0.662737209786282,-0.530203752922843,-0.542469809986012,-0.500355084670718,-0.758640117417196,-0.807651312530737,-0.80415941247154,-0.564701638263581,-0.646064794340261,-0.700768165864812,-0.374333555724361,-0.787887890235552,-0.757669631024462,-0.720914073669311,-0.562599667864079,-0.509478176054185,-0.491631967722431,1.16962343240141
"459",0.195458503646564,-0.733481900021906,-0.354739098156717,-0.731160456822252,-0.68307114130068,-0.707304437797411,-0.629984213818269,-0.411280787585925,0.456070235011456,-0.667340797078738,-0.713863977701001,-0.649581605845358,-0.603579124716623,-0.624849977156404,-0.504126505672453,-0.394333649838907,-0.659453391562235,-0.662737209786282,-0.530203752922843,-0.542469809986012,-0.500355084670718,0.183130667167004,-0.211747242433587,-0.237708063746372,-0.564701638263581,-0.646064794340261,-0.700768165864812,-0.374333555724361,1.15755969252297,-0.0706486666341771,-0.720914073669311,-0.562599667864079,-0.509478176054185,-0.491631967722431,-0.420483236460867
"512",0.564802559468352,-0.733481900021906,-0.790627753503244,-0.731160456822252,-0.68307114130068,-0.707304437797411,-0.629984213818269,-0.411280787585925,-0.135539860378084,-0.667340797078738,-0.713863977701001,-0.649581605845358,-0.603579124716623,-0.624849977156404,-0.504126505672453,-0.394333649838907,0.48754747214778,-0.662737209786282,-0.530203752922843,-0.542469809986012,-0.500355084670718,0.490760095718711,0.617671127783436,0.687902881219341,-0.564701638263581,-0.646064794340261,-0.700768165864812,-0.374333555724361,-0.230594346874346,-0.140423473117917,-0.720914073669311,-0.562599667864079,-0.509478176054185,-0.491631967722431,-0.420483236460867
"513",-0.121315118247154,-0.733481900021906,-0.790627753503244,-0.731160456822252,-0.68307114130068,-0.707304437797411,-0.629984213818269,-0.411280787585925,0.0977702649219756,-0.667340797078738,-0.713863977701001,-0.649581605845358,-0.603579124716623,-0.624849977156404,-0.504126505672453,-0.394333649838907,-0.659453391562235,-0.662737209786282,-0.530203752922843,-0.542469809986012,-0.500355084670718,-0.131685500937274,-0.232730746832007,-0.80415941247154,-0.564701638263581,-0.646064794340261,-0.700768165864812,-0.374333555724361,-0.220757715299762,-0.757669631024462,-0.720914073669311,-0.562599667864079,-0.509478176054185,-0.491631967722431,-0.420483236460867
"514",0.0501130370153216,-0.247081233155112,-0.213680724054558,-0.731160456822252,-0.68307114130068,-0.707304437797411,-0.629984213818269,-0.411280787585925,0.247042523997074,-0.126541556181463,-0.713863977701001,-0.649581605845358,-0.603579124716623,-0.624849977156404,-0.504126505672453,-0.394333649838907,-0.0229657448954513,-0.662737209786282,-0.530203752922843,-0.542469809986012,-0.500355084670718,-0.00323041596499746,-0.140808673421297,-0.80415941247154,0.234437078561958,-0.646064794340261,-0.700768165864812,-0.374333555724361,-0.0991073781225861,-0.0714870591970116,-0.720914073669311,-0.562599667864079,-0.509478176054185,-0.491631967722431,-0.420483236460867
"516",0.570883901050853,-0.733481900021906,0.349120196394207,-0.731160456822252,-0.68307114130068,-0.707304437797411,-0.629984213818269,-0.411280787585925,0.764693100772773,-0.667340797078738,0.671466540839436,0.389509369907728,-0.603579124716623,-0.624849977156404,-0.504126505672453,-0.394333649838907,-0.659453391562235,-0.662737209786282,-0.530203752922843,-0.542469809986012,-0.500355084670718,-0.758640117417196,0.691251318725224,0.645665221191494,0.639405134561063,-0.646064794340261,-0.700768165864812,-0.374333555724361,0.875312957437625,0.506545149565583,0.403468296590456,-0.562599667864079,-0.509478176054185,-0.491631967722431,-0.420483236460867
"518",0.824054751643359,-0.224376121183064,-0.0890430134130028,0.0822854173246646,-0.68307114130068,-0.707304437797411,-0.629984213818269,0.273635524946782,1.18294674733525,-0.667340797078738,-0.713863977701001,-0.649581605845358,-0.603579124716623,-0.624849977156404,-0.504126505672453,-0.394333649838907,0.605669724423955,-0.662737209786282,-0.530203752922843,-0.542469809986012,-0.500355084670718,0.920782185159314,-0.0387975974981704,-0.0630371657502683,0.00548208775805991,-0.646064794340261,-0.700768165864812,-0.374333555724361,0.315715504399493,0.376158377817171,-0.180193466204806,-0.562599667864079,-0.509478176054185,-0.491631967722431,-0.420483236460867
"525",0.398496315766568,-0.733481900021906,-0.275463513425809,-0.060447886425604,-0.68307114130068,-0.707304437797411,-0.629984213818269,-0.411280787585925,0.679215946701132,-0.667340797078738,-0.713863977701001,-0.649581605845358,-0.603579124716623,-0.624849977156404,-0.504126505672453,-0.394333649838907,0.153881463523891,-0.662737209786282,-0.530203752922843,-0.542469809986012,-0.500355084670718,0.414075032069785,-0.332173876941866,-0.322816616427818,-0.564701638263581,-0.646064794340261,-0.700768165864812,-0.374333555724361,0.628531759683855,-0.0454095357440705,-0.373908938532227,-0.562599667864079,-0.509478176054185,-0.491631967722431,-0.420483236460867
"530",-0.080807602330456,-0.733481900021906,-0.411386167159473,-0.731160456822252,-0.68307114130068,-0.707304437797411,-0.629984213818269,-0.411280787585925,0.14050997938579,-0.667340797078738,-0.713863977701001,-0.649581605845358,-0.603579124716623,-0.624849977156404,-0.504126505672453,-0.394333649838907,-0.0857649045373668,-0.662737209786282,-0.530203752922843,-0.542469809986012,-0.500355084670718,-0.0986233686744263,-0.444937182571978,-0.551470116735517,-0.564701638263581,-0.646064794340261,-0.700768165864812,-0.374333555724361,0.127366554735982,-0.330235190280395,-0.720914073669311,-0.562599667864079,-0.509478176054185,-0.491631967722431,-0.420483236460867
"536",0.0991570134383282,-0.255301915684471,-0.165815345812222,-0.0905741395933936,-0.68307114130068,-0.707304437797411,-0.629984213818269,-0.411280787585925,0.326933384889919,-0.667340797078738,-0.713863977701001,-0.649581605845358,-0.603579124716623,-0.624849977156404,-0.504126505672453,-0.394333649838907,-0.0864803853852632,-0.662737209786282,-0.530203752922843,-0.542469809986012,-0.500355084670718,0.131903819341855,-0.00931349553346557,-0.152491735914344,-0.564701638263581,-0.646064794340261,-0.700768165864812,-0.374333555724361,0.234189296838787,0.0410672551055628,-0.720914073669311,-0.562599667864079,-0.509478176054185,-0.491631967722431,-0.420483236460867
"551",0.0617182310126599,-0.733481900021906,-0.790627753503244,-0.731160456822252,-0.68307114130068,-0.707304437797411,-0.629984213818269,-0.411280787585925,-0.694314963969312,-0.667340797078738,-0.713863977701001,-0.649581605845358,-0.603579124716623,-0.624849977156404,-0.504126505672453,-0.394333649838907,-0.0454391640965559,-0.662737209786282,-0.530203752922843,-0.542469809986012,-0.500355084670718,0.126699713486294,-0.403976438556145,-0.80415941247154,-0.564701638263581,-0.646064794340261,-0.700768165864812,-0.374333555724361,0.308113076274546,-0.231697059448753,-0.720914073669311,-0.562599667864079,-0.509478176054185,-0.491631967722431,-0.420483236460867
"554",0.0105235082031472,-0.103907992592285,-0.790627753503244,-0.731160456822252,-0.68307114130068,-0.707304437797411,-0.629984213818269,-0.411280787585925,-0.319569223077341,-0.667340797078738,-0.713863977701001,-0.649581605845358,-0.603579124716623,-0.624849977156404,-0.504126505672453,-0.394333649838907,-0.659453391562235,-0.662737209786282,-0.530203752922843,-0.542469809986012,-0.500355084670718,-0.0543475309770404,-0.362681461808755,-0.80415941247154,-0.564701638263581,-0.646064794340261,-0.700768165864812,-0.374333555724361,-0.456383837583141,-0.315572469867101,-0.720914073669311,-0.562599667864079,-0.509478176054185,-0.491631967722431,-0.420483236460867
"558",-0.146801231358659,-0.733481900021906,-0.790627753503244,-0.731160456822252,-0.68307114130068,-0.707304437797411,-0.629984213818269,-0.411280787585925,0.0725835672087398,-0.667340797078738,-0.713863977701001,-0.649581605845358,-0.603579124716623,-0.624849977156404,-0.504126505672453,-0.394333649838907,-0.659453391562235,-0.662737209786282,-0.530203752922843,-0.542469809986012,-0.500355084670718,-0.0853739902178379,-0.216273463812171,-0.304488061163723,-0.564701638263581,-0.646064794340261,-0.700768165864812,-0.374333555724361,-0.0233932024252975,-0.136386124359027,-0.720914073669311,-0.562599667864079,-0.509478176054185,-0.491631967722431,-0.420483236460867
"640",-0.231146970482917,-0.733481900021906,-0.790627753503244,-0.731160456822252,-0.68307114130068,-0.707304437797411,-0.629984213818269,-0.411280787585925,0.23060643539261,-0.667340797078738,-0.713863977701001,-0.649581605845358,-0.603579124716623,-0.624849977156404,-0.504126505672453,-0.394333649838907,-0.659453391562235,-0.662737209786282,-0.530203752922843,-0.542469809986012,-0.500355084670718,-0.30509167721179,-0.807651312530737,-0.80415941247154,-0.564701638263581,-0.646064794340261,-0.700768165864812,-0.374333555724361,-0.341253566944298,-0.757669631024462,-0.720914073669311,-0.562599667864079,-0.509478176054185,-0.491631967722431,-0.420483236460867
"644",1.09103348191316,1.01963826044683,-0.790627753503244,-0.731160456822252,-0.68307114130068,-0.707304437797411,-0.629984213818269,0.60435709660894,0.416850388578641,-0.667340797078738,-0.713863977701001,-0.649581605845358,-0.603579124716623,-0.624849977156404,-0.504126505672453,-0.394333649838907,3.32808415184378,-0.662737209786282,-0.530203752922843,-0.542469809986012,-0.500355084670718,1.51004189377244,-0.807651312530737,-0.80415941247154,-0.564701638263581,-0.646064794340261,-0.700768165864812,-0.374333555724361,0.432691650909176,-0.757669631024462,-0.720914073669311,-0.562599667864079,-0.509478176054185,-0.491631967722431,2.93289469634778
"647",0.572025704258846,1.45401392422083,0.924581283076902,0.729503231282034,-0.68307114130068,-0.707304437797411,-0.629984213818269,-0.411280787585925,-0.0212845523350585,1.29543949424826,0.732724234387368,0.60502857874263,-0.603579124716623,-0.624849977156404,-0.504126505672453,-0.394333649838907,0.573219991379314,0.212611139036388,-0.530203752922843,-0.542469809986012,-0.500355084670718,0.699943414827102,-0.807651312530737,0.253636396369082,-0.564701638263581,-0.646064794340261,-0.700768165864812,-0.374333555724361,0.143201373217204,0.877934933642461,-0.720914073669311,-0.562599667864079,-0.509478176054185,-0.491631967722431,-0.420483236460867
"648",-0.216296140371957,0.749678907908464,0.877756199921337,0.515448773741699,-0.68307114130068,-0.707304437797411,-0.629984213818269,-0.411280787585925,-0.181766323472977,-0.329493653464082,0.905335686563862,-0.649581605845358,-0.603579124716623,-0.624849977156404,-0.504126505672453,-0.394333649838907,-0.659453391562235,0.312788417198871,-0.530203752922843,-0.542469809986012,-0.500355084670718,0.664506847008735,1.10241283902372,0.342822151776672,-0.564701638263581,-0.646064794340261,-0.700768165864812,-0.374333555724361,0.0161553850470062,-0.273997432099919,-0.720914073669311,-0.562599667864079,-0.509478176054185,-0.491631967722431,-0.420483236460867
"649",-0.821755848752037,1.50353817968575,-0.790627753503244,-0.731160456822252,-0.68307114130068,-0.707304437797411,-0.629984213818269,-0.411280787585925,-0.694314963969312,0.892489787754605,-0.713863977701001,-0.649581605845358,-0.603579124716623,-0.624849977156404,-0.504126505672453,-0.394333649838907,-0.659453391562235,-0.662737209786282,-0.530203752922843,-0.542469809986012,-0.500355084670718,0.654815270476853,0.887547555376531,-0.80415941247154,-0.564701638263581,-0.646064794340261,-0.700768165864812,-0.374333555724361,-0.787887890235552,0.91883824981225,-0.720914073669311,-0.562599667864079,-0.509478176054185,-0.491631967722431,-0.420483236460867
"658",-0.821755848752037,0.0869006205942192,0.16669190246599,0.355793846276008,-0.68307114130068,0.401940135399428,-0.629984213818269,-0.411280787585925,-0.30262200587901,0.808224642706349,0.586880206178947,0.473597376937355,-0.603579124716623,-0.624849977156404,-0.504126505672453,-0.394333649838907,-0.110218640620701,0.13168293961752,-0.530203752922843,-0.542469809986012,-0.500355084670718,0.0765512865528155,-0.807651312530737,-0.00506133560085382,-0.564701638263581,-0.646064794340261,-0.700768165864812,-0.374333555724361,-0.438258229614635,-0.757669631024462,-0.720914073669311,-0.562599667864079,-0.509478176054185,-0.491631967722431,-0.420483236460867
